categorias,tokens,etiquetas
Bswift,"['fwd', 'immedi', 'action', 'requir', 'document', 'need', 'elig', 'verif', 'hello', 'want', 'reach', 'confirm', 'document', 'attach', 'bswift', 'fact', 'receiv', 'accept', 'anyth', 'bswift', 'need', 'verif', 'state', 'email', 'pleas', 'let', 'know', 'miss', 'anyth', 'thank', 'lead', 'credit', 'collect', 'coordin', 'aggreg', 'industri', 'broadway', 'saugus', 'phone', 'ext', 'cell', 'fax', 'email', 'www', 'aggreg', 'com', 'aggreg', 'industri', 'compani', 'member', 'lafargeholcim', 'group', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'introduc', 'custom', 'portal', 'directa', 'hour', 'access', 'make', 'payment', 'get', 'copi', 'ticket', 'invoic', 'sign', 'today', 'http', 'www', 'directaport', 'com', 'cs', 'login', 'http', 'www', 'directaport', 'com', 'cs', 'login', 'forward', 'messag', 'date', 'sep', 'subject', 'immedi', 'action', 'requir', 'document', 'need', 'elig', 'verif', 'action', 'requir', 'verifi', 'elig', 'recent', 'request', 'chang', 'benefit', 'coverag', 'requir', 'document', 'document', 'receiv', 'follow', 'individu', 'review', 'accept', 'verif', 'requir', 'employe', 'depend', 'loss', 'coverag', 'document', 'octob', 'submit', 'document', 'review', 'document', 'requir', 'attach', 'care', 'list', 'requir', 'document', 'social', 'secur', 'number', 'account', 'number', 'financi', 'inform', 'monetari', 'amount', 'appear', 'document', 'upload', 'upload', 'quick', 'easi', 'submit', 'document', 'log', 'lafargeholcim', 'intranet', 'visit', 'www', 'lafargeholcim', 'bswift', 'com', 'log', 'profil', 'employe', 'appropri', 'add', 'document', 'email', 'fax', 'need', 'help', 'log', 'review', 'account', 'visit', 'www', 'lafargeholcim', 'bswift', 'com', 'mylif', 'central', 'notic', 'recipi', 'inform', 'mail', 'contain', 'confidenti', 'privileg', 'inform', 'think', 'receiv', 'mail', 'pleas', 'advis', 'sender', 'repli', 'mail', 'delet', 'mail', 'immedi', 'mail', 'also', 'contain', 'protect', 'health', 'inform', 'phi', 'inform', 'sensit', 'medic', 'condit', 'includ', 'limit', 'treatment', 'substanc', 'use', 'disord', 'behavior', 'health', 'hiv', 'aid', 'pregnanc', 'type', 'inform', 'protect', 'various', 'feder', 'prohibit', 'disclosur', 'without', 'express', 'write', 'consent', 'pertain', 'otherwis', 'permit', 'unauthor', 'disclosur', 'consid', 'violat', 'feder', 'general', 'author', 'releas', 'medic', 'inform', 'suffici', 'consent', 'releas', 'type', 'inform', 'thank', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['retire', 'death', 'notif', 'mylif', 'yeferson', 'death', 'deceas', 'full', 'ssn', 'spous', 'yes', 'ask', 'full', 'ssn', 'full', 'name', 'full', 'ssn', 'notifi', 'name', 'relationship', 'deceas', 'phone', 'number', 'address', 'tanag', 'idaho', 'pension', 'number', 'give', 'activ', 'provid', 'let', 'benefit', 'take', 'care', 'yes', 'request', 'death', 'certif', 'yes', 'mail', 'arbor', 'road', 'dunde', 'fax', 'send', 'death', 'certif']",1
Bswift,"['proof', 'coverag', 'want', 'drop', 'mine', 'famili', 'medic', 'dental', 'vision', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['proof', 'coverag', 'want', 'drop', 'mine', 'famili', 'medic', 'dental', 'vision', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['name', 'ssn', 'dob', 'phone', 'number', 'email', 'doctor', 'month', 'ago', 'feel', 'bad', 'probabl', 'covid', 'feel', 'accord', 'protocol', 'take', 'back', 'door', 'told', 'hospit', 'covid', 'relat', 'wait', 'three', 'hour', 'result', 'negat', 'receiv', 'invoic', 'hospit', 'call', 'sever', 'time', 'basic', 'sent', 'incorrect', 'amount', 'letter', 'per', 'understand', 'covid', 'relat', 'thing', 'cover', 'call', 'cigna', 'told', 'treatment', 'go', 'charg', 'ill', 'paid', 'amount', 'hospit', 'charg', 'want', 'problem', 'compani', 'instruct', 'treatment', 'normal', 'treatment', 'one', 'colleag', 'go', 'hospit', 'reason', 'charg', 'feder', 'reason', 'covid', 'relat', 'stuff', 'charg', 'research', 'resolut', 'ask', 'document', 'histori', 'order', 'escal', 'dept', 'addit', 'info', 'moment']",1
Bswift,"['want', 'confirm', 'depend', 'cover', 'cigna', 'want', 'confirm', 'depend', 'cover', 'cigna', 'full', 'name', 'applic', 'ssn', 'xxx', 'dob', 'valid', 'ticket', 'reason', 'want', 'confirm', 'depend', 'cover', 'cigna', 'contact', 'number', 'email', 'address', 'final', 'resolut', 'biswift', 'valid', 'depend', 'approv', 'howev', 'cover', 'per', 'cigna', 'told', 'rais', 'confirm', 'cover', 'cigna', 'well']",1
Bswift,"['hsa', 'notif', 'receiv', 'payflex', 'hsa', 'center', 'pleas', 'confirm', 'employ', 'issu', 'need', 'chang', 'payflex', 'health', 'save', 'account', 'hsa', 'chang', 'health', 'save', 'account', 'hsa', 'payflex', 'thursday', 'account', 'longer', 'part', 'employ', 'could', 'longer', 'employ', 'longer', 'elig', 'deduct', 'health', 'hdhp', 'cancel', 'payrol', 'deduct', 'employ', 'hsa', 'administr', 'news', 'account', 'open', 'continu', 'manag', 'hsa', 'find', 'detail', 'manag', 'payflex', 'hsa', 'continu', 'use', 'payflex', 'card', 'elig', 'expens', 'also', 'use', 'member', 'websit', 'www', 'payflex', 'com', 'http', 'www', 'payflex', 'com', 'view', 'balanc', 'transact', 'make', 'payment', 'withdraw', 'deposit', 'invest', 'hsa', 'fund', 'view', 'common', 'elig', 'expens', 'item', 'manag', 'account', 'notif', 'use', 'websit', 'yet', 'www', 'payflex', 'com', 'http', 'www', 'payflex', 'com', 'creat', 'profil', 'make', 'sure', 'use', 'uniqu', 'usernam', 'password', 'help', 'protect', 'account', 'also', 'easili', 'manag', 'hsa', 'payflex', 'mobil', 'app', 'log', 'usernam', 'password', 'use', 'websit', 'tip', 'websit', 'cv', 'discount', 'elig', 'expens', 'throughout', 'year', 'payflex', 'part', 'cv', 'health', 'famili', 'sure', 'check', 'contribut', 'payflex', 'hsa', 'cover', 'deduct', 'health', 'elig', 'contribut', 'deposit', 'fund', 'hsa', 'ir', 'contribut', 'limit', 'tax', 'year', 'make', 'deposit', 'januari', 'feder', 'tax', 'file', 'deadlin', 'tax', 'year', 'usual', 'around', 'deposit', 'fund', 'use', 'member', 'websit', 'mobil', 'app', 'employ', 'previous', 'contribut', 'fund', 'payflex', 'hsa', 'fund', 'receiv', 'employ', 'contribut', 'one', 'hsa', 'think', 'combin', 'payflex', 'hsa', 'manag', 'hsa', 'fund', 'one', 'even', 'invest', 'transfer', 'hsa', 'fund', 'anoth', 'custodian', 'complet', 'hsa', 'truste', 'transfer', 'form', 'find', 'form', 'websit', 'log', 'document', 'form', 'select', 'administr', 'form', 'open', 'hsa', 'truste', 'transfer', 'form', 'follow', 'step', 'form', 'hsa', 'fee', 'sinc', 'hsa', 'respons', 'account', 'fee', 'view', 'schedul', 'onlin', 'www', 'payflex', 'com', 'http', 'www', 'payflex', 'com', 'includ', 'month', 'administr', 'deduct', 'hsa', 'month', 'keep', 'hsa', 'open', 'need', 'keep', 'enough', 'fund', 'account', 'fee', 'withdraw', 'hsa', 'balanc', 'enough', 'month', 'calendar', 'day', 'account', 'question', 'tti', 'help', 'also', 'connect', 'email', 'chat', 'websit', 'sincer', 'payflex', 'fee', 'associ', 'health', 'save', 'account', 'hsa', 'pleas', 'hsa', 'schedul', 'onlin', 'materi', 'inform', 'purpos', 'coverag', 'contain', 'partial', 'general', 'descript', 'benefit', 'program', 'constitut', 'contract', 'contain', 'tax', 'advic', 'contact', 'counsel', 'question', 'inform', 'believ', 'accur', 'product', 'date', 'howev', 'subject', 'chang', 'payflex', 'shall', 'provid', 'payment', 'violat', 'unit', 'econom', 'trade', 'sanction', 'invest', 'servic', 'independ', 'offer', 'third', 'parti', 'financi', 'institut', 'transfer', 'fund', 'hsa', 'invest', 'account', 'expos', 'number', 'risk', 'includ', 'loss', 'princip', 'alway', 'prospectus', 'mutual', 'fund', 'intend', 'purchas', 'familiar', 'risk', 'prospectus', 'describ', 'fund', 'invest', 'object', 'strategi', 'fee', 'expens', 'risk', 'inher', 'invest', 'fund', 'hsa', 'invest', 'account', 'option', 'self', 'direct', 'payflex', 'provid', 'invest', 'advic', 'mutual', 'fund', 'brokerag', 'invest', 'fdic', 'insur', 'subject', 'invest', 'risk', 'includ', 'fluctuat', 'valu', 'possibl', 'loss', 'princip', 'amount', 'invest', 'system', 'respons', 'account', 'access', 'time', 'vari', 'varieti', 'factor', 'includ', 'trade', 'volum', 'market', 'condit', 'system', 'perform', 'factor', 'inform', 'payflex', 'payflex', 'com', 'http', 'payflex', 'com', 'payflex', 'system', 'usa', 'inc', 'notic', 'recipi', 'inform', 'mail', 'contain', 'confidenti', 'privileg', 'inform', 'think', 'receiv', 'mail', 'pleas', 'advis', 'sender', 'repli', 'mail', 'delet', 'mail', 'immedi', 'mail', 'also', 'contain', 'protect', 'health', 'inform', 'phi', 'inform', 'sensit', 'medic', 'condit', 'includ', 'limit', 'treatment', 'substanc', 'use', 'disord', 'behavior', 'health', 'hiv', 'aid', 'pregnanc', 'type', 'inform', 'protect', 'various', 'feder', 'prohibit', 'disclosur', 'without', 'express', 'write', 'consent', 'pertain', 'otherwis', 'permit', 'unauthor', 'disclosur', 'consid', 'violat', 'feder', 'general', 'author', 'releas', 'medic', 'inform', 'suffici', 'consent', 'releas', 'type', 'inform', 'thank', 'director', 'hazard', 'wast', 'third', 'parti', 'oper', 'geocycl', 'systech', 'environment', 'corpor', 'coo', 'ohio', 'mobil', 'www', 'geocycl', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['well', 'program', 'paid', 'amount', 'question', 'receiv', 'total', 'mention', 'receiv', 'email', 'need', 'send']",1
Bswift,"['name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'receiv', 'email', 'relat', 'comput', 'research', 'resolut', 'provid', 'manag', 'phone', 'number', 'get', 'assist', 'addit', 'info']",1
Bswift,"['coverag', 'verif', 'call', 'today', 'regard', 'form', 'sent', 'relat', 'coverag', 'verif', 'explain', 'one', 'wrong', 'need', 'one', 'complet', 'sent', 'correct', 'also', 'told', 'could', 'sent', 'correct', 'need', 'inform', 'coverag', 'sinc', 'keep', 'back', 'record', 'task']",1
Bswift,"['health', 'care', 'save', 'chang', 'name', 'verifi', 'ssn', 'yes', 'verifi', 'dob', 'yes', 'phone', 'number', 'email', 'address', 'request', 'want', 'chang', 'health', 'care', 'save', 'research', 'check', 'bswift', 'inform', 'benefit', 'check', 'fireston', 'employe', 'resolut', 'provid', 'ukg', 'contact', 'info', 'addit', 'info']",1
Bswift,"['cover', 'cigna', 'end', 'call', 'appear', 'cover', 'cigna', 'end', 'research', 'platform', 'definit', 'appear', 'cover', 'bswift', 'one', 'case', 'reflect', 'coverag', 'end', 'could', 'pleas', 'review', 'correct', 'pleas', 'notifi', 'creat', 'name', 'simpli', 'email', 'thank']",1
Bswift,"['employe', 'set', 'mylif', 'per', 'sub', 'area', 'elig', 'pleas', 'delimit', 'back', 'pleas', 'delet', 'elig', 'imag', 'imag', 'png', 'wed', 'write', 'could', 'set', 'follow', 'employe', 'thank', 'much', 'great', 'payrol', 'analyst', 'lafargeholcim', 'america', 'busi', 'servic', 'ab', 'carrera', 'piso', 'medel', 'colombia', 'pleas', 'direct', 'inquiri', 'www', 'ab', 'com', 'http', 'www', 'ab', 'com', 'confidenti', 'notic', 'messag', 'intend', 'exclus', 'address', 'communic', 'contain', 'inform', 'proprietari', 'privileg', 'confidenti', 'legal', 'exempt', 'disclosur', 'name', 'addresse', 'author', 'print', 'retain', 'copi', 'dissemin', 'messag', 'part', 'receiv', 'messag', 'pleas', 'notifi', 'sender', 'immedi', 'mail', 'delet', 'destroy', 'copi', 'messag', 'pension', 'analyst', 'lafargeholcim', 'arbor', 'dunde', 'phone', 'fax', 'email', 'web', 'www', 'lafargeholcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['document', 'elig', 'verif', 'pleas', 'attach', 'birth', 'certif', 'certifi', 'dental', 'insur', 'thank', 'aggreg', 'lafarg', 'rte', 'elburn', 'phone', 'email', 'http', 'lafargeholcim', 'com', 'introduc', 'custom', 'portal', 'directa', 'hour', 'access', 'make', 'payment', 'invoic', 'sign', 'today', 'http', 'www', 'directaport', 'com', 'cs', 'login', 'http', 'www', 'directaport', 'com', 'cs', 'login', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['card', 'reimburs', 'name', 'retire', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'paid', 'card', 'insur', 'medicar', 'benefit', 'reimburs', 'premium', 'year', 'reimburs', 'want', 'know', 'go', 'receiv', 'reward', 'alreadi', 'valid', 'via', 'benefit', 'told', 'make', 'payment', 'author', 'holcim', 'want', 'know', 'amount', 'entitl', 'per', 'year', 'reimburs', 'mani', 'year', 'go', 'benefit', 'research', 'bswift', 'resolut', 'escal', 'pension', 'addit', 'info', 'need', 'send', 'paperwork', 'pleas', 'use', 'address', 'miracl', 'eutawvill']",1
Bswift,"['spous', 'coverag', 'name', 'ssn', 'dob', 'phone', 'number', 'email', 'receiv', 'card', 'send', 'wife', 'card', 'research', 'sap', 'contact', 'list', 'bswift', 'resolut', 'let', 'spous', 'know', 'disclos', 'inform', 'without', 'authoris', 'employe', 'recommend', 'either', 'send', 'email', 'addit', 'info', 'moment']",1
Bswift,"['benefit', 'coverag', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'contact', 'compani', 'email', 'everyth', 'enrol', 'upload', 'doc', 'request', 'upload', 'doc', 'think', 'mistak', 'pleas', 'review', 'live', 'event', 'research', 'bswift', 'show', 'upload', 'doc', 'check', 'previous', 'case', 'yes', 'resolut', 'tier', 'addit', 'info']",1
Bswift,"['call', 'correct', 'inform', 'email', 'request', 'phone', 'pleas', 'delet', 'receiv', 'email', 'confirm', 'sent', 'one', 'need', 'inform', 'name', 'termin', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'call', 'correct', 'inform', 'email', 'request', 'phone', 'pleas', 'delet', 'receiv', 'email', 'confirm', 'sent', 'one', 'need', 'inform', 'email', 'confirm', 'receiv', 'research', 'resolut', 'transfer', 'addit', 'info']",1
Bswift,"['hsa', 'assist', 'hsa', 'close', 'ticket']",1
Bswift,"['death', 'attent', 'pension', 'wife', 'employ', 'lafargeholcim', 'sent', 'yahoo', 'mail', 'iphon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['child', 'cover', 'contact', 'talk', 'cigna', 'child', 'benefit', 'coverag', 'even', 'though', 'put', 'depend', 'gain', 'coverag', 'could', 'pleas', 'check', 'document', 'child', 'bswift', 'yet', 'depend']",1
Bswift,"['task', 'follow', 'pension', 'question', 'name', 'behalf', 'mom', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'want', 'follow', 'task', 'resolut', 'escal', 'pension', 'told', 'handl', 'lafarg', 'pension', 'depart', 'addit', 'info']",1
Bswift,"['hospit', 'buy', 'today', 'receiv', 'phone', 'cigna', 'relat', 'want', 'know', 'hospit', 'coverag', 'check', 'bswift', 'activ', 'provid', 'inform']",1
Bswift,"['issu', 'ssn', 'creat', 'onlin', 'account', 'ask', 'basic', 'chang', 'whole', 'process', 'creat', 'onlin', 'account', 'access', 'via', 'benefit', 'one', 'els', 'give', 'ssn', 'demand', 'address', 'name', 'phone', 'number', 'anyon', 'lafargeholcim', 'fulfil', 'demand', 'author', 'share', 'inform', 'without', 'approv', 'per', 'process', 'health', 'provid', 'one', 'control', 'websit', 'sinc', 'claim', 'write', 'letter', 'name', 'quot', 'write', 'ceo', 'refus', 'help', 'via', 'benefit', 'told', 'lafarg', 'chang', 'even', 'chang', 'health', 'provid', 'give', 'ssn', 'agre', 'repli', 'back', 'agre', 'bring', 'manag', 'handl', 'request', 'constant', 'push', 'say', 'quot', 'chang', 'give', 'address', 'name', 'final', 'agre', 'creat', 'return', 'back', 'middl', 'next', 'week', 'ask', 'tell', 'via', 'benefit', 'fax', 'work', 'must']",1
Bswift,"['bswift', 'access', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'bswift', 'relat', 'usernam', 'password', 'incorrect', 'research', 'sap', 'pii', 'bswift', 'resolut', 'recommend', 'usernam', 'payrol', 'employe', 'number', 'without', 'lead', 'zero', 'password', 'first', 'letter', 'first', 'name', 'two', 'digit', 'birth', 'month', 'first', 'five', 'digit', 'ssn', 'addit', 'info', 'mome']",1
Bswift,"['pre', 'tax', 'deduct', 'name', 'ssn', 'confirm', 'dob', 'confirm', 'phone', 'number', 'email', 'deduct', 'health', 'insur', 'usd', 'deduct', 'usd', 'wife', 'work', 'go', 'usd', 'deduct', 'usd', 'believ', 'benefit', 'handl', 'union', 'quit', 'sure', 'reason', 'escal', 'research', 'sap', 'bswift', 'puoc', 'stub', 'week', 'pre', 'tax', 'deduct', 'resolut', 'creat', 'escal', 'benefit', 'depart', 'addit', 'info', 'pleas', 'verifi', 'benefit', 'team', 'get', 'back', 'employe']",1
Bswift,"['spous', 'mri', 'deni', 'name', 'verifi', 'ssn', 'yes', 'verifi', 'dob', 'yes', 'phone', 'number', 'email', 'address', 'request', 'wife', 'call', 'today', 'state', 'doctor', 'order', 'mri', 'insur', 'deni', 'necessari', 'insur', 'need', 'document', 'trial', 'treatment', 'tri', 'mri', 'alreadi', 'noth', 'wrong', 'bone', 'nevertheless', 'requir', 'mri', 'know', 'someth', 'wrong', 'muscl', 'tendon', 'connect', 'tissu', 'mra', 'need', 'even', 'move', 'insur', 'need', 'support', 'document', 'medic', 'necessari', 'moment', 'insur', 'told', 'need', 'physic', 'therapi', 'cortisol', 'inject', 'mri', 'go', 'go', 'pocket', 'know', 'would', 'enter', 'deduct', 'research', 'check', 'cover', 'depend', 'resolut', 'escal', 'benefit', 'addit', 'info', 'ask', 'denial', 'document', 'add', 'send']",1
Bswift,"['spous', 'coverag', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'need', 'enrol', 'spous', 'medic', 'coverag', 'research', 'noth', 'system', 'fax', 'check', 'previous', 'case', 'resolut', 'await', 'inform', 'escal', 'benefit', 'addit', 'info']",1
Bswift,"['life', 'event', 'marriag', 'would', 'like', 'add', 'husband', 'year', 'benefit', 'howev', 'add', 'life', 'event', 'enter', 'info', 'get', 'messag', 'state', 'ssn', 'alreadi', 'use', 'also', 'enrol', 'say', 'pend', 'receiv', 'email', 'state', 'document', 'accept', 'pleas', 'advis', 'imag', 'imag', 'png', 'oper', 'administr', 'quarri', 'unit', 'contact', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['contribut', 'chang', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'call', 'make', 'chang', 'contribut', 'want', 'turn', 'marri', 'research', 'sap', 'resolut', 'inform', 'gather', 'sent', 'email', 'address', 'addit', 'info', 'also', 'hsa', 'contribut', 'chang', 'told', 'request', 'time']",1
Bswift,"['retire', 'death', 'per', 'via', 'benefit', 'follow', 'retire', 'pass', 'away', 'imag', 'imag', 'png', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['daughter', 'medic', 'coverag', 'name', 'verifi', 'ssn', 'verifi', 'dob', 'phone', 'number', 'email', 'address', 'request', 'daughter', 'isla', 'member', 'medic', 'coverag', 'bswift', 'howev', 'even', 'appear', 'cover', 'bswift', 'cigna', 'find', 'system', 'look', 'receiv', 'benefit', 'cigna', 'one', 'call', 'tell', 'tell', 'problem', 'relat', 'compani', 'research', 'sap', 'bswift', 'resolut', 'escal', 'order', 'possibl', 'mylif', 'addit', 'info', 'moment']",1
