categorias,tokens,etiquetas
Bswift,"['lafarg', 'transit', 'colorado', 'like', 'abl', 'custom', 'add', 'network', 'align', 'site', 'exclus', 'busi', 'owner', 'align', 'http', 'email', 'align', 'com', 'lmkymdt', 'mdywn', 'zodq', 'ltq', 'mgityt', 'nzdmnwjjmzkwn', 'ylndblbwfpbhmuywxpz', 'hymxllmnvbsuzrq', 'transit', 'colorado', 'like', 'abl', 'custom', 'add', 'network', 'align', 'site', 'exclus', 'busi', 'owner', 'network', 'accept', 'invit', 'accept', 'invit', 'http', 'email', 'align', 'com', 'lmkzqb', 'lujtjgatmymtuynj', 'mjc', 'ndmtmtgyodi', 'odvimjziotvhodvkmdlinzuxzsz', 'psuzqzkwnja', 'zdhlltm', 'ndutndgwyi', 'hmtc', 'ltk', 'ymmzota', 'ziu', 'mgvtywlsci', 'hbglnbmfibguuy', 'tjtnf', 'note', 'invit', 'expir', 'hour', 'longer', 'wish', 'receiv', 'type', 'email', 'unsubscrib', 'http', 'email', 'align', 'com', 'lmkzlbwfpbf', 'bnn', 'ynnjcmlizxmlm', 'dwlkjtnebxlsawzldxmlmju', 'mgxhzmfyz', 'vob', 'xjaw', 'tjnu', 'jtndota', 'mddkogutmzg', 'odbilwexnzctotc', 'zjviyzm', 'mddmjtqwzw', 'hawxzlmfsawduywjsz', 'align', 'http', 'email', 'align', 'com', 'lmkymdt', 'mdywn', 'zodq', 'ltq', 'mgityt', 'nzdmnwjjmzkwn', 'ylndblbwfpbhmuywxpz', 'hymxllmnvbsuzrq', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['life', 'insur', 'claim', 'retire', 'death', 'contact', 'notifi', 'retire', 'death', 'find', 'inform', 'relat', 'employe']",1
Bswift,"['farrier', 'death', 'notif', 'dod', 'ssn', 'spous', 'farrier', 'notifi', 'name', 'aeken', 'relationship', 'deceas', 'daughter', 'phone', 'number', 'address', 'wyndham', 'alpena', 'death', 'certif', 'yes', 'pension', 'number', 'yes']",1
Bswift,"['proof', 'loss', 'coverag', 'hollyn', 'jaxi', 'concern', 'includ', 'proof', 'loss', 'coverag', 'entireti', 'famili', 'includ', 'hollyn', 'jaxi', 'request', 'life', 'chang', 'form', 'like', 'ensur', 'jaxi', 'add', 'cover', 'vision', 'dental', 'medic', 'insur', 'also', 'like', 'hollyn', 'add', 'medic', 'insur', 'retro', 'well', 'supplement', 'insur', 'jaxi', 'cover', 'exclud', 'vision', 'dental', 'thank', 'employe', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['proof', 'spous', 'attach', 'find', 'tax', 'document', 'show', 'proof', 'spous', 'pleas', 'let', 'know', 'need', 'anyth', 'els', 'territori', 'manag', 'western', 'southern', 'lafargeholcim', 'fredonia', 'quarri', 'road', 'fredonia', 'cell', 'email', 'web', 'www', 'lafarg', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['retire', 'death', 'per', 'via', 'benefit', 'follow', 'retire', 'pass', 'away', 'imag', 'imag', 'png', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['retire', 'death', 'per', 'via', 'benefit', 'imag', 'imag', 'png', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['retire', 'death', 'per', 'via', 'benefit', 'imag', 'imag', 'png', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['tobbacco', 'mismatch', 'call', 'assur', 'mark', 'open', 'enrol', 'tobacco', 'program', 'receiv', 'surcharg', 'letter', 'sinc', 'open', 'behalf', 'kind', 'advis', 'part', 'disregard', 'letter', 'possibl', 'kind', 'leav', 'voic', 'messag', 'answer', 'phone', 'sinc', 'night', 'shift', 'stop', 'smoke', 'put', 'open', 'enrol', 'spoke', 'januari', 'mylif']",1
Bswift,"['updat', 'info', 'xlafarg', 'pension', 'system', 'log', 'xlafarg', 'pension', 'system', 'bswift', 'found', 'inform', 'correct', 'system', 'say', 'marri', 'address', 'someth', 'miss', 'address', 'system', 'phone', 'number', 'old', 'inact', 'number', 'system', 'qualiti', 'environment', 'coordin', 'lafarg', 'pnw', 'inc', 'seattl', 'cell', 'direct', 'offic', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['updat', 'info', 'xlafarg', 'pension', 'system', 'log', 'xlafarg', 'pension', 'system', 'bswift', 'found', 'inform', 'correct', 'system', 'say', 'marri', 'address', 'someth', 'miss', 'address', 'system', 'phone', 'number', 'old', 'inact', 'number', 'system', 'qualiti', 'environment', 'coordin', 'lafarg', 'pnw', 'inc', 'seattl', 'cell', 'direct', 'offic', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['updat', 'beneficiari', 'afternoon', 'attach', 'updat', 'beneficiari', 'pleas', 'reach', 'let', 'know', 'receiv', 'updat', 'beneficiari', 'thank', 'delouney', 'digg', 'sent', 'yahoo', 'mail', 'ipad', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['verifacaton', 'verif', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['cigna', 'card', 'work', 'await', 'detail', 'call', 'go', 'dental', 'appoint', 'told', 'card', 'work', 'call', 'immedi', 'advis', 'medic', 'coverag', 'either', 'go', 'bswift', 'confirm', 'almost', 'waiv', 'confront', 'ask', 'knew', 'face', 'technic', 'issu', 'save', 'manag', 'go', 'work', 'guy', 'research', 'seem', 'never', 'receiv', 'email', 'manag', 'also', 'explain', 'record', 'system', 'tech', 'issu', 'say', 'health', 'insur', 'someth', 'import', 'realli', 'need', 'someon', 'someth', 'know', 'case', 'notifi', 'end', 'accept', 'attent', 'mani', 'thank']",1
Bswift,"['retire', 'hra', 'proper', 'fund', 'await', 'respons', 'fund', 'hra', 'account', 'year', 'via', 'benefit', 'end', 'year', 'would', 'get', 'addit', 'fund', 'explain', 'provid', 'detail', 'could', 'pleas', 'check', 'mani', 'thank', 'wife']",1
Bswift,"['well', 'program', 'paid', 'amount', 'question', 'receiv', 'total', 'mention', 'receiv', 'email', 'need', 'send']",1
Bswift,"['bswift', 'bill', 'layoff', 'team', 'call', 'receiv', 'bswift', 'bill', 'premium', 'layoff', 'make', 'math', 'pay', 'around', 'instead', 'mention', 'precis', 'speak', 'bill', 'call', 'bswift', 'bill', 'transfer', 'current', 'layoff', 'think', 'much', 'normal', 'work', 'deduct', 'per', 'period', 'pleas', 'check', 'provid', 'respons', 'email']",1
Bswift,"['quest', 'evalu', 'reimburs', 'claim', 'usd', 'two', 'quest', 'well', 'evalu', 'reimburs', 'screen', 'process', 'estim', 'usd', 'alreadi', 'contact', 'quest', 'cigna', 'keep', 'redirect', 'email', 'address', 'phone', 'number']",1
Bswift,"['cobra', 'question', 'employe', 'cigna', 'inquir', 'polici', 'need', 'know', 'use', 'cobra', 'insur', 'lafarg', 'transfer', 'cobra']",1
Bswift,"['form', 'need', 'form', 'pleas', 'advis', 'thank', 'administr', 'holcim', 'inc', 'midlothian', 'phone', 'mobil', 'www', 'holcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['add', 'child', 'insur', 'call', 'today', 'state', 'submit', 'paperwork', 'life', 'event', 'child', 'add', 'insur', 'verifi', 'system', 'unverifi', 'explain', 'bswift', 'verifi', 'document', 'thrusday', 'order', 'arriv', 'advis', 'wait', 'thursday', 'chang', 'alreadi', 'display', 'system']",1
Bswift,"['life', 'event', 'born', 'want', 'add', 'born', 'child', 'benefit', 'explain', 'via', 'bswift', 'told', 'go', 'possibl', 'sinc', 'advis', 'must', 'do', 'within', 'next', 'day', 'child', 'born']",1
Bswift,"['child', 'enrol', 'want', 'put', 'child', 'benefit', 'coverag', 'told', 'possibl', 'sinc', 'requir', 'put', 'inform', 'open', 'enrol', 'sinc', 'qualifi', 'live', 'event', 'would', 'need', 'wait', 'next', 'open', 'enrol', 'put', 'benefit']",1
Bswift,"['benefit', 'form', 'call', 'today', 'regard', 'employe', 'employe', 'told', 'must', 'receiv', 'enrol', 'form', 'nevertheless', 'thought', 'possibl', 'enrol', 'close', 'hire', 'make', 'research', 'task', 'confirm', 'also', 'none', 'life', 'event', 'take', 'except', 'make', 'communic', 'info', 'agre']",1
Bswift,"['attent', 'mylif', 'progress', 'morn', 'concern', 'email', 'mylif', 'let', 'know', 'situat', 'time', 'open', 'enrol', 'email', 'attach', 'also', 'request', 'insur', 'place', 'back', 'previous', 'coverag', 'receiv', 'email', 'attach', 'state', 'respons', 'make', 'necessari', 'chang', 'avail', 'even', 'know', 'previous', 'coverag', 'time', 'compani', 'come', 'around', 'plant', 'help', 'anyon', 'need', 'make', 'sever', 'call', 'ask', 'exact', 'coverag', 'one', 'could', 'tell', 'anyth', 'call', 'mylif', 'go', 'insur', 'come', 'someth', 'differ', 'suppos', 'open', 'access', 'plus', 'instead', 'local', 'plus', 'insur', 'card', 'attach', 'talk', 'final', 'inform', 'previous', 'coverag', 'instead', 'local', 'plus', 'make', 'chang', 'option', 'clue', 'one', 'would', 'tell', 'anyth', 'ask', 'insur', 'place', 'back', 'previous', 'coverag', 'open', 'access', 'plus', 'ask', 'previous', 'email', 'attach', 'would', 'appreci', 'help', 'thank', 'help', 'give', 'employe', 'forward', 'messag', 'date', 'februari', 'cst', 'subject', 'task', 'inbound', 'request', 'attn', 'life', 'ask', 'morn', 'want', 'inform', 'make', 'necessari', 'chang', 'write', 'escal', 'respons', 'receiv', 'end', 'go', 'allow', 'except', 'give', 'log', 'bswift', 'make', 'elect', 'retro', 'back', 'retroact', 'premium', 'regard', 'tue', 'write', 'go', 'allow', 'except', 'give', 'log', 'bswift', 'make', 'elect', 'retro', 'back', 'retroact', 'premium', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'tue', 'desk', 'write', 'receiv', 'request', 'concern', 'apolog', 'inconveni', 'open', 'enrol', 'lafargeholcim', 'materi', 'hospit', 'unabl', 'complet', 'request', 'insur', 'place', 'back', 'previous', 'coverag', 'incap', 'particip', 'open', 'enrol', 'thank', 'help', 'question', 'pleas', 'contact', 'via', 'email', 'employe', 'full', 'name', 'request', 'number', 'ritm', 'catalog', 'item', 'inbound', 'request', 'disclaim', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'benefit', 'specialist', 'mylif', 'hire', 'retir', 'lafargeholcim', 'busi', 'center', 'http', 'www', 'lafargeholcim', 'com', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['bond', 'day', 'abscens', 'want', 'know', 'get', 'day', 'child', 'born', 'advis', 'contact', 'locat']",1
Bswift,"['benefit', 'former', 'employe', 'wife', 'former', 'employe', 'contact', 'husband', 'pass', 'away', 'year', 'ago', 'benefit', 'life', 'insur', 'inform', 'provid']",1
Bswift,"['benefit', 'inform', 'want', 'give', 'detail', 'benefit', 'continu', 'told', 'need', 'contact', 'via', 'benefit', 'purpos', 'transfer', 'provid', 'phone', 'number']",1
Bswift,"['health', 'insur', 'retir', 'question', 'want', 'know', 'health', 'insur', 'amount', 'go', 'retir', 'could', 'pleas', 'verifi', 'email', 'address', 'elig', 'year', 'spous', 'insur', 'keep', 'insur', 'cobra']",1
Bswift,"['biometr', 'screen', 'hsa', 'program', 'want', 'know', 'happen', 'miss', 'dollar', 'sinc', 'complet', 'two', 'biometr', 'screen', 'payflex', 'get', 'fund', 'hsa', 'one', 'transfer', 'payflex', 'get', 'assist']",1
Bswift,"['bswift', 'access', 'issu', 'ee', 'call', 'confirm', 'abl', 'access', 'bswift', 'appear', 'hire', 'today', 'offici', 'sap', 'appear', 'hire', 'date', 'feb', 'hire', 'hire', 'resolut', 'advis', 'wait', 'thursday', 'per', 'respons', 'close', 'ticket']",1
Bswift,"['drug', 'card', 'call', 'today', 'ask', 'could', 'get', 'drug', 'card', 'verifi', 'bswift', 'benefit', 'correct', 'set', 'transfer', 'phone', 'cigna', 'could', 'get', 'drug', 'card']",1
Bswift,"['hsa', 'benefit', 'hello', 'reach', 'behalf', 'employe', 'state', 'tire', 'call', 'mylif', 'resolv', 'issu', 'hsa', 'card', 'account', 'told', 'find', 'system', 'employe', 'need', 'copi', 'debit', 'card', 'assist', 'resolv', 'issu', 'thank', 'mshrd', 'resourc', 'manag', 'lafargeholcim', 'blvd', 'lakewood', 'offic', 'cell', 'fax', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['cigna', 'afternoon', 'accident', 'injuri', 'critic', 'ill', 'hospit', 'care', 'supplement', 'health', 'thru', 'cigna', 'like', 'aetna', 'thank', 'imag', 'directa', 'logo', 'http', 'www', 'directaport', 'com', 'cs', 'login', 'direct', 'access', 'account', 'time', 'assoc', 'aia', 'market', 'manag', 'lafargeholcim', 'central', 'offic', 'indian', 'circl', 'suit', 'maume', 'cell', 'offic', 'mail', 'imag', 'member', 'lafargeholcim', 'imag', 'imag', 'png', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['beneficiari', 'form', 'hello', 'team', 'receiv', 'phone', 'border', 'daughter', 'retire', 'state', 'communic', 'week', 'explain', 'fill', 'beneficiari', 'form', 'nevertheless', 'mom', 'pass', 'away', 'dad', 'want', 'transfer', 'child', 'want', 'tell', 'father', 'sign', 'would', 'procedur', 'told', 'avail', 'speak', 'could', 'reach', 'send', 'anyway', 'pleas', 'phone']",1
Bswift,"['beneficiari', 'question', 'provid', 'respons', 'look', 'sure', 'cigna', 'accept', 'beneficiari', 'sign', 'poa', 'think', 'say', 'beneficiari', 'alreadi', 'pass', 'go', 'next', 'believ', 'split', 'kid', 'confirm', 'need', 'follow', 'sinc', 'await', 'get', 'resolut', 'could', 'pleas', 'give', 'mani', 'thank', 'pleas', 'task', 'task']",1
Bswift,"['wife', 'want', 'opt', 'benefit', 'get', 'divorc', 'want', 'opt', 'benefit', 'coverag', 'alreadi', 'request', 'send', 'proof', 'coverag', 'mylif', 'email', 'order', 'proceed', 'request']",1
Bswift,"['form', 'request', 'requir', 'copi', 'form', 'fill', 'could', 'provid', 'copi']",1
Bswift,"['death', 'notif', 'xxx', 'mylif', 'death', 'februari', 'ssn', 'spous', 'yes', 'ask', 'ssn', 'full', 'name', 'ssn', 'notifi', 'name', 'relationship', 'deceas', 'phone', 'number', 'address', 'livonia', 'death', 'certif', 'yes', 'pension', 'number', 'yes']",1
Bswift,"['death', 'notif', 'xxx', 'mylif', 'death', 'februari', 'ssn', 'spous', 'yes', 'ask', 'ssn', 'full', 'name', 'ssn', 'notifi', 'name', 'relationship', 'deceas', 'phone', 'number', 'address', 'livonia', 'death', 'certif', 'yes', 'pension', 'number', 'yes']",1
Bswift,"['death', 'notif', 'xxx', 'mylif', 'death', 'februari', 'ssn', 'spous', 'yes', 'ask', 'ssn', 'full', 'name', 'ssn', 'notifi', 'name', 'relationship', 'deceas', 'phone', 'number', 'address', 'livonia', 'death', 'certif', 'yes', 'pension', 'number', 'yes']",1
Bswift,"['divorc', 'decre', 'employe', 'time', 'sent', 'email', 'take', 'screenshot', 'pdf', 'attach', 'left', 'email', 'screen', 'shot', 'sure', 'els', 'point', 'imag', 'imag', 'png', 'assist', 'termin', 'manag', 'holcim', 'inc', 'visco', 'drive', 'http', 'map', 'googl', 'com', 'visco', 'drive', 'nashvill', 'entri', 'gmail', 'sourc', 'nashvill', 'http', 'map', 'googl', 'com', 'visco', 'drive', 'nashvill', 'entri', 'gmail', 'sourc', 'phone', 'cell', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['divorc', 'doc', 'tri', 'upload', 'divorc', 'decre', 'doc', 'bswift', 'keep', 'receiv', 'reason', 'provid', 'document', 'pdf', 'thank', 'assist', 'termin', 'manag', 'holcim', 'inc', 'visco', 'drive', 'http', 'map', 'googl', 'com', 'visco', 'drive', 'nashvill', 'entri', 'gmail', 'sourc', 'nashvill', 'http', 'map', 'googl', 'com', 'visco', 'drive', 'nashvill', 'entri', 'gmail', 'sourc', 'phone', 'cell', 'fax', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['dental', 'benefit', 'wife', 'call', 'today', 'state', 'husband', 'hire', 'year', 'never', 'advis', 'must', 'enrol', 'everi', 'year', 'open', 'enrol', 'season', 'also', 'never', 'get', 'medic', 'card', 'alway', 'issu', 'contact', 'peopl', 'also', 'problem', 'corpor', 'email', 'go', 'januari', 'dentist', 'told', 'benefit', 'verifi', 'bswift', 'cover', 'dental', 'vision', 'fact', 'open', 'enrol', 'explain', 'except', 'regard', 'open', 'enrol', 'season', 'life', 'event', 'makign', 'refer', 'hire', 'none', 'doubl', 'check', 'benefit', 'reach', 'back']",1
Bswift,"['widow', 'even', 'name', 'yvonna', 'chenowith', 'executor', 'mother', 'want', 'inform', 'pass', 'away', 'januari', 'believ', 'get', 'dad', 'pension', 'month', 'could', 'pleas', 'let', 'know', 'need', 'next', 'would', 'great', 'appreci', 'forward', 'mother', 'father', 'death', 'certif', 'thank', 'yvonna', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['employe', 'tri', 'know', 'hsa', 'account', 'balanc', 'transfer', 'payflex', 'upset', 'told', 'abl', 'review', 'hsa', 'balanc', 'depart', 'necessari', 'get', 'touch', 'payflex']",1
Bswift,"['employ', 'incent', 'hello', 'expect', 'incent', 'reward', 'deposit', 'payflex', 'account', 'product', 'supervisorlafargeholcim', 'midlothian', 'www', 'holcim', 'com', 'strength', 'perform', 'passion', 'mail', 'confidenti', 'intend', 'use', 'name', 'addresse', 'receiv', 'mail', 'pleas', 'delet', 'immedi', 'notifi', 'mail', 'telephon', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['coverag', 'letter', 'request', 'east', 'alameda', 'parkway', 'colorado', 'request', 'send', 'benefit', 'inform', 'coverag', 'need', 'document', 'check', 'benefit', 'entitl', 'time', 'keep', 'record', 'could', 'pleas', 'mail', 'state', 'mail', 'address']",1
Bswift,"['fulfil', 'manag', 'shipment', 'order', 'http', 'url', 'morevang', 'com', 'upn', 'kgyxgg', 'fazj', 'ujxh', 'itobyvx', 'ybquqio', 'bbqpezwhub', 'kiajdn', 'eqczbehrhzu', 'wmlno', 'mqvoxdsxwkyus', 'zqnxb', 'bzbrv', 'bokriibi', 'nya', 'tzlguz', 'aklfc', 'epkbbkkulkqf', 'zpqxtgsrobmrhalavx', 'kckaj', 'hevsh', 'ndvlzzvvelcgtcnlc', 'yxl', 'ulyuaogvkaugqr', 'uqhgtjkvocoykwuoqgzosa', 'yzwoi', 'ulzkt', 'fdpwjkvci', 'mylif', 'order', 'fulfil', 'manag', 'ship', 'check', 'status', 'order', 'log', 'account', 'http', 'url', 'morevang', 'com', 'upn', 'kgyxgg', 'fazj', 'ujxh', 'itobyvx', 'mhgc', 'trwio', 'amp', 'okjb', 'bppqpaq', 'dep', 'kiajdn', 'eqczbehrhzu', 'wmlno', 'mqvoxdsxwkyus', 'zqnxb', 'bzbrv', 'bokriibi', 'nya', 'tzlguz', 'akgakcscroweunvq', 'mfj', 'ibgxiasum', 'stz', 'lmvv', 'rlceu', 'wmavdbfpwm', 'fahdi', 'fxdne', 'ckrfyedq', 'xevi', 'bta', 'phb', 'ldnp', 'xtu', 'vco', 'bfblnpp', 'vtz', 'tlsuqgo', 'dbeposdhllam', 'question', 'order', 'pleas', 'contact', 'est', 'ship', 'confirm', 'thank', 'busi', 'shipment', 'order', 'bill', 'inform', 'payment', 'method', 'lafargeholcim', 'arbor', 'dunde', 'michigan', 'unit', 'payment', 'inform', 'requir', 'make', 'check', 'payabl', 'send', 'check', 'ship', 'inform', 'ship', 'method', 'lafargeholcim', 'run', 'wardensvill', 'unit', 'ship', 'home', 'item', 'sku', 'qti', 'lafargeholcim', 'hire', 'benefit', 'packag', 'lafarg', 'kit', 'holcimbenefit', 'hire', 'enrol', 'brochur', 'hire', 'enrol', 'brochur', 'lafarg', 'brochur', 'newhir', 'hipaa', 'notic', 'privaci', 'practic', 'hipaa', 'notic', 'privaci', 'practic', 'lafarg', 'brochur', 'hipaa', 'nopp', 'label', 'hire', 'label', 'lna', 'ship', 'track', 'number', 'up', 'surepost', 'thank', 'fulfil', 'manag', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['fwd', 'benefit', 'deduct', 'sit', 'arrear', 'medic', 'dental', 'take', 'start', 'get', 'paid', 'pleas', 'refund', 'ytd', 'medic', 'dental', 'enrol', 'plan', 'anymor', 'benefit', 'analyst', 'lafargeholcim', 'cell', 'fax', 'email', 'forward', 'messag', 'date', 'tue', 'feb', 'subject', 'benefit', 'deduct', 'charg', 'benefit', 'enrol', 'return', 'elect', 'medic', 'dental', 'charg', 'first', 'check', 'get', 'fund', 'refund', 'vision', 'med', 'dental', 'imag', 'imag', 'png', 'intern', 'specialist', 'american', 'intern', 'assign', 'servic', 'lafargeholcim', 'dunde', 'offic', 'cell', 'phone', 'email', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
Bswift,"['fwd', 'immedi', 'action', 'requir', 'document', 'need', 'elig', 'verif', 'hello', 'look', 'around', 'site', 'upload', 'document', 'direct', 'seem', 'lead', 'anywher', 'profil', 'upload', 'request', 'document', 'thank', 'forward', 'messag', 'date', 'wed', 'subject', 'immedi', 'action', 'requir', 'document', 'need', 'elig', 'verif', 'action', 'requir', 'verifi', 'elig', 'recent', 'request', 'chang', 'benefit', 'coverag', 'requir', 'document', 'verif', 'requir', 'hire', 'enrol', 'document', 'hire', 'enrol', 'document', 'submit', 'document', 'review', 'document', 'requir', 'attach', 'care', 'list', 'requir', 'document', 'social', 'secur', 'number', 'account', 'number', 'financi', 'inform', 'monetari', 'amount', 'appear', 'document', 'upload', 'upload', 'quick', 'easi', 'submit', 'document', 'log', 'lafargeholcim', 'intranet', 'visit', 'www', 'lafargeholcim', 'bswift', 'com', 'log', 'profil', 'employe', 'appropri', 'add', 'document', 'email', 'fax', 'need', 'help', 'log', 'review', 'account', 'visit', 'www', 'lafargeholcim', 'bswift', 'com', 'mylif', 'central', 'notic', 'recipi', 'inform', 'mail', 'contain', 'confidenti', 'privileg', 'inform', 'think', 'receiv', 'mail', 'pleas', 'advis', 'sender', 'repli', 'mail', 'delet', 'mail', 'immedi', 'mail', 'also', 'contain', 'protect', 'health', 'inform', 'phi', 'inform', 'sensit', 'medic', 'condit', 'includ', 'limit', 'treatment', 'substanc', 'use', 'disord', 'behavior', 'health', 'hiv', 'aid', 'pregnanc', 'type', 'inform', 'protect', 'various', 'feder', 'prohibit', 'disclosur', 'without', 'express', 'write', 'consent', 'pertain', 'otherwis', 'permit', 'unauthor', 'disclosur', 'consid', 'violat', 'feder', 'general', 'author', 'releas', 'medic', 'inform', 'suffici', 'consent', 'releas', 'type', 'inform', 'thank', 'unsubscrib', 'group', 'stop', 'receiv', 'email', 'send', 'email']",1
